Time,Num,Latitude,Longitude,Diam
06-Dec-2010 09:00:00,201,67.1037037037037,9.56222222222222,220
06-Dec-2010 12:00:00,201,67.159,11.03,291.2
06-Dec-2010 15:00:00,201,67.3736842105263,11.8684210526316,306.315789473684
06-Dec-2010 18:00:00,201,67.4734072022161,12.3670360110803,301.329639889197
06-Dec-2010 21:00:00,201,67.5,12.3230563002681,289.383378016086
07-Dec-2010 00:00:00,201,67.5,12.0817694369973,274.906166219839
07-Dec-2010 03:00:00,201,66.964,12.926,246.4
07-Dec-2010 06:00:00,201,66.8,13.5,217.672955974843
07-Dec-2010 09:00:00,201,66.8,14.0891089108911,233.564356435644
09-Dec-2010 06:00:00,202,70,6.45049504950495,360
09-Dec-2010 09:00:00,202,70,9.13,364.2
09-Dec-2010 12:00:00,202,70,11.3260869565217,370
09-Dec-2010 15:00:00,202,70.128125,13.7421875,331.5625
09-Dec-2010 18:00:00,202,70.024,15.88,318.8
09-Dec-2010 21:00:00,202,70.17824933687,17.1140583554377,320
10-Dec-2010 00:00:00,202,70.3692307692308,18.3076923076923,320
10-Dec-2010 03:00:00,202,70.402,19,300.2
10-Dec-2010 06:00:00,202,70.042,19,264.2
06-Feb-2011 06:00:00,207,58.154,-22.34,528.4
06-Feb-2011 09:00:00,207,60.494,-18.74,492.4
06-Feb-2011 12:00:00,207,61.6806451612903,-16.0725806451613,489.516129032258
06-Feb-2011 15:00:00,207,63.1779761904762,-13.1309523809524,518.690476190476
06-Feb-2011 18:00:00,207,64.225,-10.3,521.5
06-Feb-2011 21:00:00,207,64.5865384615385,-7.48076923076923,621.346153846154
07-Feb-2011 00:00:00,207,64.8337912087912,-5.99725274725275,596.620879120879
07-Feb-2011 03:00:00,207,65.295,-4.115,559.35
07-Feb-2011 06:00:00,207,66,-1.53846153846154,514.615384615385
07-Feb-2011 09:00:00,207,66.1106194690265,0.884955752212389,545.486725663717
07-Feb-2011 12:00:00,207,66.54,4.1,599.701492537313
07-Feb-2011 15:00:00,207,67.6,8.25,586.268656716418
07-Feb-2011 18:00:00,207,67.7,11.4545454545455,580
07-Feb-2011 21:00:00,207,67.7,14.1818181818182,580
06-Feb-2011 03:00:00,208,64.0702702702703,-28.752972972973,320.162162162162
06-Feb-2011 06:00:00,208,63.827027027027,-27.8772972972973,354.216216216216
06-Feb-2011 09:00:00,208,63.5837837837838,-27.0016216216216,388.27027027027
06-Feb-2011 12:00:00,208,63.5,-26.3328888888889,347.555555555556
06-Feb-2011 15:00:00,208,63.5,-25.1828358208955,308.171641791045
06-Feb-2011 18:00:00,208,63.5,-23.1679104477612,328.320895522388
06-Feb-2011 21:00:00,208,63.8346153846154,-21.3942307692308,296.774193548387
07-Feb-2011 00:00:00,208,63.9335164835165,-19.6634615384615,316.129032258065
07-Feb-2011 03:00:00,208,64,-18.0910891089109,335.483870967742
07-Feb-2011 06:00:00,208,64.3846153846154,-16.3846153846154,428.461538461538
07-Feb-2011 09:00:00,208,64,-15.4469026548673,514.336283185841
07-Feb-2011 12:00:00,208,64.012,-13.44,600
07-Feb-2011 15:00:00,208,64.3629213483146,-11.3707865168539,568.539325842697
07-Feb-2011 18:00:00,208,64.4977528089888,-10.0224719101124,501.123595505618
07-Feb-2011 21:00:00,208,64.5,-8.44736842105263,468.947368421053
07-Feb-2011 18:00:00,209,63.5,-32.2205882352941,301.470588235294
07-Feb-2011 21:00:00,209,63.4322580645161,-30.4322580645161,291.354838709677
08-Feb-2011 00:00:00,209,63.2387096774194,-30.2387096774194,295.225806451613
08-Feb-2011 03:00:00,209,63.0451612903226,-30.0451612903226,299.096774193548
08-Feb-2011 06:00:00,209,62.8516129032258,-29.8516129032258,302.967741935484
07-Feb-2011 18:00:00,210,71.5096359743041,5.01605995717345,319.743040685225
07-Feb-2011 21:00:00,210,70.93147751606,4.0524625267666,335.160599571734
08-Feb-2011 00:00:00,210,70.3533190578159,3.08886509635974,350.578158458244
08-Feb-2011 03:00:00,210,69.7227722772277,2.5,394.653465346535
08-Feb-2011 06:00:00,210,68.5652694610778,3.58682634730539,362.934131736527
08-Feb-2011 09:00:00,210,67.69,5.31,376.2
08-Feb-2011 12:00:00,210,66.79,6.21,394.2
08-Feb-2011 00:00:00,211,69.5,13.5,370.78431372549
08-Feb-2011 03:00:00,211,69.2920792079208,13.5,360
08-Feb-2011 06:00:00,211,69.0246153846154,14,332.461538461538
08-Feb-2011 09:00:00,211,68.1960784313725,15.6078431372549,346.078431372549
10-Mar-2011 06:00:00,214,70.7,0.196078431372549,230
10-Mar-2011 09:00:00,214,70.6676767676768,1.08080808080808,230
10-Mar-2011 12:00:00,214,70.5,1.78197674418605,297.674418604651
10-Mar-2011 15:00:00,214,70.2635135135135,1.05405405405405,350
10-Mar-2011 18:00:00,214,69.811,0,400.4
10-Mar-2011 21:00:00,214,69.1793689320388,0,454.296116504854
11-Mar-2011 00:00:00,214,68.5240291262136,0,484.878640776699
11-Mar-2011 03:00:00,214,67.973631840796,0,450.199004975124
11-Mar-2011 06:00:00,214,67.5585858585859,0,357.391304347826
11-Mar-2011 09:00:00,214,66.9582959641256,0,273.540372670807
11-Mar-2011 12:00:00,214,66.5751445086705,-0.624277456647399,252.485549132948
11-Mar-2011 15:00:00,214,66.06875,-0.56875,277.96875
11-Mar-2011 18:00:00,214,65.39375,0.10625,306.09375
11-Mar-2011 21:00:00,214,64.71875,0.78125,334.21875
12-Mar-2011 00:00:00,215,64.5,2.12437810945274,360
12-Mar-2011 03:00:00,215,64.5,5.25870646766169,360
12-Mar-2011 06:00:00,215,64.5,7.33898305084746,360
12-Mar-2011 09:00:00,215,64.6405940594059,9.3980198019802,374.059405940594
12-Mar-2011 12:00:00,215,65.0428571428571,11.4342857142857,345.714285714286
12-Mar-2011 15:00:00,215,65.5571428571429,13.2857142857143,294.285714285714
13-Mar-2011 03:00:00,216,64.8761467889908,3.79357798165138,324.587155963303
13-Mar-2011 06:00:00,216,65.1238532110092,4.20642201834862,415.412844036697
13-Mar-2011 09:00:00,216,65.3,4.76,506
13-Mar-2011 12:00:00,216,66.524,8.12,487.6
13-Mar-2011 15:00:00,216,66.8871559633027,10.2477064220184,463.761467889908
13-Mar-2011 18:00:00,216,67.98,13.45,440.4
13-Mar-2011 21:00:00,216,69.78,17.95,404.4
21-Mar-2011 18:00:00,219,66.9735849056604,-23.0858490566038,368.811320754717
21-Mar-2011 21:00:00,219,67.6528301886792,-20.8783018867925,399.377358490566
22-Mar-2011 00:00:00,219,68.3320754716981,-18.6707547169811,429.943396226415
22-Mar-2011 03:00:00,219,69,-16.47,460.3
22-Mar-2011 06:00:00,219,69.203431372549,-14.4828431372549,470
22-Mar-2011 09:00:00,219,69.6552631578947,-11.7578947368421,473.105263157895
22-Mar-2011 12:00:00,219,70,-8.265,480
22-Mar-2011 15:00:00,219,70,-4.98292682926829,486.292682926829
22-Mar-2011 18:00:00,219,70.509900990099,0.113861386138614,529.883720930233
22-Mar-2011 21:00:00,219,70.7765957446809,3.88297872340426,525.697674418605
23-Mar-2011 00:00:00,219,70.9407294832827,7.27507598784195,521.511627906977
23-Mar-2011 03:00:00,219,71,10.7885572139303,508.557213930348
23-Mar-2011 06:00:00,219,71.0952702702703,13.7702702702703,493.648648648649
23-Mar-2011 09:00:00,219,71.2777027027027,16.2027027027027,481.486486486487
23-Mar-2011 12:00:00,219,71.0618090452261,19.2788944723618,448.241206030151
23-Mar-2011 15:00:00,219,70.7904522613065,22.4447236180905,412.060301507538
22-Mar-2011 00:00:00,220,67,-18.31,314.6
22-Mar-2011 03:00:00,220,67,-12.91,350.6
22-Mar-2011 06:00:00,220,67,-8.77941176470588,370
22-Mar-2011 09:00:00,220,67,-6.13235294117647,370
22-Mar-2011 00:00:00,221,64.615,-14.58,201.5
22-Mar-2011 03:00:00,221,65.515,-7.38,291.5
22-Mar-2011 06:00:00,221,66.1220588235294,-2.4828431372549,340
22-Mar-2011 09:00:00,221,66.3621052631579,0.242105263157895,343.105263157895
22-Mar-2011 12:00:00,221,66.5,3.245,350
22-Mar-2011 15:00:00,221,66.1853658536585,6.01707317073171,305.951219512195
22-Mar-2011 18:00:00,221,65.4747474747475,10.1262626262626,290.505050505051
22-Mar-2011 06:00:00,222,65.3726315789474,2.45263157894737,230
22-Mar-2011 09:00:00,222,65.5621052631579,6.24210526315789,230
22-Mar-2011 12:00:00,222,65.7,9.98,259.4
22-Mar-2011 15:00:00,222,65.8887804878049,12.8878048780488,367.4
22-Mar-2011 18:00:00,222,66.1521951219512,15.5219512195122,475.4
26-Nov-2011 18:00:00,229,70.6003460207612,0.199653979238754,424.901960784314
26-Nov-2011 21:00:00,229,70.4757785467128,0.324221453287197,460.196078431373
27-Nov-2011 00:00:00,229,70.3512110726644,0.44878892733564,495.490196078431
27-Nov-2011 03:00:00,229,69.988,1,531.6
27-Nov-2011 06:00:00,229,69.530303030303,2.6969696969697,553.030303030303
27-Nov-2011 09:00:00,229,69.158,3.105,547.9
27-Nov-2011 12:00:00,229,68.6655629139073,3.83443708609272,553.377483443709
27-Nov-2011 15:00:00,229,68.2325102880658,4.80246913580247,565.349794238683
